Column1,Date, Close _Price,Trading_Volume, Open_Price, High _Price, Low_Price 
874,2020-07-29,1976.70,191033,1971.90,1998.40,1955.70
875,2020-07-28,1963.90,154485,1963.20,2000.00,1927.50
876,2020-07-27,1955.40,127487,1929.00,1971.30,1926.80
877,2020-07-24,1897.50,288088,1884.90,1904.60,1880.50
878,2020-07-23,1890.00,400358,1871.60,1897.70,1863.10
879,2020-07-22,1865.10,376705,1842.80,1871.80,1842.10
880,2020-07-21,1843.90,265677,1819.60,1844.90,1817.20
881,2020-07-20,1817.40,173983,1812.30,1823.40,1806.60
882,2020-07-17,1810.00,162684,1796.90,1813.90,1795.20
883,2020-07-16,1800.30,190841,1813.10,1816.20,1794.10
884,2020-07-15,1813.80,179267,1811.10,1819.50,1804.00
885,2020-07-14,1813.40,235992,1810.90,1813.60,1809.60
886,2020-07-13,1814.10,218006,1803.40,1818.80,1802.10
887,2020-07-10,1801.90,208264,1808.40,1817.00,1796.50
888,2020-07-09,1803.80,265280,1818.80,1825.50,1799.60
889,2020-07-08,1820.60,232708,1807.90,1829.80,1803.80
890,2020-07-07,1809.90,217229,1793.90,1810.80,1781.20
891,2020-07-06,1793.50,140564,1787.00,1799.00,1779.20
892,2020-07-02,1790.00,181017,1779.00,1791.70,1766.30
893,2020-07-01,1779.90,258541,1798.90,1807.70,1767.90
894,2020-06-30,1800.50,190351,1799.20,1801.40,1795.50
895,2020-06-29,1781.20,128441,1789.20,1790.40,1776.50
896,2020-06-26,1780.30,195963,1774.80,1786.20,1754.00
897,2020-06-25,1770.60,148788,1772.30,1779.60,1764.10
898,2020-06-24,1775.10,230610,1784.40,1796.10,1770.60
899,2020-06-23,1782.00,190018,1764.90,1786.80,1758.30
900,2020-06-22,1766.40,219460,1765.80,1779.00,1753.50
901,2020-06-19,1753.00,174981,1729.80,1760.90,1728.30
902,2020-06-18,1731.10,152628,1735.50,1749.20,1722.70
903,2020-06-17,1735.60,137879,1735.30,1739.30,1717.30
904,2020-06-16,1736.50,177702,1732.30,1741.30,1721.80
905,2020-06-15,1727.20,195205,1740.70,1743.80,1706.20
906,2020-06-12,1737.30,148176,1733.60,1753.00,1728.20
907,2020-06-11,1739.80,202214,1746.60,1754.90,1727.50
908,2020-06-10,1720.70,195593,1718.90,1749.40,1714.10
909,2020-06-09,1721.90,178128,1703.90,1729.40,1697.60
910,2020-06-08,1705.10,151461,1686.70,1707.60,1680.70
911,2020-06-05,1683.00,267086,1720.80,1723.20,1671.70
912,2020-06-04,1727.40,193873,1702.80,1729.00,1698.90
913,2020-06-03,1704.80,249036,1733.70,1738.90,1690.30
914,2020-06-02,1734.00,172030,1750.30,1757.00,1728.00
915,2020-06-01,1750.30,142807,1749.80,1761.00,1737.60
916,2020-05-29,1736.90,1406,1718.80,1738.30,1715.10
917,2020-05-28,1728.30,159174,1725.00,1743.70,1720.00
918,2020-05-27,1726.80,156746,1724.10,1729.10,1701.60
919,2020-05-26,1728.20,146582,1746.30,1755.60,1721.20
920,2020-05-22,1734.60,6,1726.60,1726.70,1726.60
921,2020-05-21,1721.90,225941,1751.70,1751.70,1715.30
922,2020-05-20,1750.60,16,1751.60,1752.10,1745.60
923,2020-05-19,1745.60,181673,1734.80,1751.60,1727.20
924,2020-05-18,1734.40,264848,1757.50,1775.80,1729.30
925,2020-05-15,1753.40,719,1739.70,1751.40,1739.70
926,2020-05-14,1740.90,208601,1723.10,1746.50,1716.00
927,2020-05-13,1716.40,204533,1705.00,1726.50,1701.60
928,2020-05-12,1706.80,182675,1700.00,1716.70,1693.50
929,2020-05-11,1698.00,184455,1706.00,1713.80,1692.10
930,2020-05-08,1709.90,330,1726.20,1728.90,1703.80
931,2020-05-07,1725.80,233381,1686.00,1733.20,1683.90
932,2020-05-06,1688.50,196313,1714.10,1716.60,1683.00
933,2020-05-05,1710.60,179577,1711.00,1717.80,1695.40
934,2020-05-04,1713.30,146307,1711.20,1726.00,1700.30
935,2020-05-01,1694.50,337,1686.60,1701.50,1670.50
936,2020-04-30,1694.20,228730,1729.60,1737.00,1687.50
937,2020-04-29,1703.40,373,1710.00,1713.50,1702.00
938,2020-04-28,1722.20,166606,1724.40,1731.90,1704.10
939,2020-04-27,1723.80,142721,1745.00,1745.80,1720.00
940,2020-04-24,1723.50,221,1744.00,1744.00,1714.50
941,2020-04-23,1745.40,194495,1736.50,1764.20,1730.60
942,2020-04-22,1738.30,187864,1703.10,1742.40,1695.40
943,2020-04-21,1687.80,240743,1713.30,1718.00,1666.20
944,2020-04-20,1711.20,183636,1693.00,1718.40,1685.00
945,2020-04-17,1689.20,223,1715.70,1725.00,1684.90
946,2020-04-16,1731.70,199823,1743.50,1768.00,1722.60
947,2020-04-15,1740.20,181342,1758.10,1759.80,1731.60
948,2020-04-14,1768.90,234439,1761.50,1788.80,1747.10
949,2020-04-13,1744.80,696,1722.00,1756.80,1710.70
950,2020-04-09,1736.20,825,1662.70,1732.50,1662.70
951,2020-04-08,1684.30,121346,1678.70,1695.80,1670.70
952,2020-04-07,1683.70,194263,1707.10,1742.60,1672.00
953,2020-04-06,1677.00,1063,1629.10,1696.70,1625.90
954,2020-04-03,1633.70,643,1624.50,1636.00,1619.80
955,2020-04-02,1637.70,162151,1602.40,1645.60,1595.20
956,2020-04-01,1591.40,159377,1589.40,1612.40,1576.00
957,2020-03-31,1583.40,2694,1618.70,1621.00,1576.00
958,2020-03-30,1643.20,144290,1663.40,1673.60,1632.00
960,2020-03-26,1660.30,134861,1642.20,1677.20,1612.00
961,2020-03-25,1634.30,104547,1665.50,1698.00,1609.00
962,2020-03-24,1660.20,442,1622.80,1685.50,1622.80
963,2020-03-23,1572.70,95848,1508.40,1574.80,1489.40
964,2020-03-20,1484.00,14,1483.50,1483.50,1483.50
965,2020-03-19,1479.30,306016,1487.20,1502.80,1460.10
966,2020-03-18,1477.90,412332,1527.60,1547.00,1473.30
967,2020-03-17,1524.90,122,1469.30,1537.70,1469.30
968,2020-03-16,1486.50,535860,1563.80,1574.80,1450.90
969,2020-03-13,1516.70,524471,1582.70,1597.90,1504.00
970,2020-03-12,1590.30,553457,1633.10,1651.00,1560.40
971,2020-03-11,1642.30,373462,1649.30,1671.80,1632.40
972,2020-03-10,1659.10,48,1671.60,1674.60,1643.00
973,2020-03-09,1675.70,467110,1692.60,1704.30,1658.00
974,2020-03-06,1672.40,619051,1673.10,1692.80,1642.40
975,2020-03-05,1666.40,154,1637.20,1672.90,1637.20
976,2020-03-04,1643.00,297251,1640.10,1654.30,1632.60
977,2020-03-03,1642.10,610,1594.50,1645.30,1594.00
978,2020-03-02,1592.30,537,1583.90,1608.30,1574.30
979,2020-02-28,1564.10,289,1640.30,1642.50,1564.80
980,2020-02-27,1642.50,560547,1658.00,1662.50,1636.70
981,2020-02-26,1643.10,515771,1640.80,1643.80,1640.30
982,2020-02-25,1650.00,654660,1647.00,1655.80,1627.00
983,2020-02-24,1676.60,655245,1674.20,1674.40,1652.80
984,2020-02-21,1644.60,186,1619.30,1645.00,1619.30
985,2020-02-20,1620.50,389144,1615.00,1626.50,1606.60
986,2020-02-19,1611.80,298536,1604.80,1615.90,1602.40
987,2020-02-18,1600.00,310,1587.00,1604.30,1579.80
988,2020-02-14,1582.70,68,1575.80,1582.40,1574.80
989,2020-02-13,1578.80,264293,1569.80,1581.70,1568.50
990,2020-02-12,1571.60,183410,1571.20,1573.60,1564.40
991,2020-02-11,1565.60,440,1570.90,1571.10,1561.90
992,2020-02-10,1579.50,186247,1575.80,1580.50,1571.50
993,2020-02-07,1568.60,431,1564.90,1571.90,1560.50
994,2020-02-06,1570.00,221612,1560.00,1571.90,1556.00
995,2020-02-05,1562.80,297418,1556.10,1566.20,1551.10
996,2020-02-04,1555.50,328192,1581.50,1584.50,1552.80
997,2020-02-03,1582.40,303458,1597.80,1598.50,1573.20
998,2020-01-31,1582.90,1095,1573.40,1589.00,1570.00
999,2020-01-30,1589.20,371286,1582.40,1590.70,1576.80
1000,2020-01-29,1576.00,225389,1572.00,1583.00,1567.90
1001,2020-01-28,1575.80,191039,1587.10,1588.50,1570.40
1002,2020-01-27,1583.70,134423,1586.10,1594.70,1581.60
1003,2020-01-24,1571.10,38,1556.30,1570.30,1556.30
1004,2020-01-23,1571.60,65319,1564.70,1573.70,1557.50
1005,2020-01-22,1556.70,276521,1557.00,1558.90,1555.20
1006,2020-01-21,1556.40,45,1564.20,1566.20,1551.00
1007,2020-01-17,1558.80,108,1554.10,1558.00,1553.60
1008,2020-01-16,1550.50,253076,1556.60,1558.20,1548.00
1009,2020-01-15,1554.00,297777,1546.80,1558.80,1546.50
1010,2020-01-14,1544.60,323782,1548.60,1549.50,1536.40
1011,2020-01-13,1550.60,296619,1563.00,1563.10,1547.00
1012,2020-01-10,1557.50,16,1551.20,1558.80,1545.40
1013,2020-01-09,1554.30,354523,1557.70,1562.40,1541.00
1014,2020-01-08,1560.20,787217,1556.70,1563.80,1556.50
1015,2020-01-07,1574.30,418145,1567.40,1579.20,1557.00
1016,2020-01-06,1568.80,539023,1562.70,1590.90,1562.30
1017,2020-01-03,1549.20,107,1530.10,1552.70,1530.10
1018,2020-01-02,1528.10,257867,1521.00,1534.00,1519.70
1019,2019-12-31,1519.50,301,1513.80,1523.40,1513.80
1020,2019-12-30,1518.60,169813,1515.90,1519.10,1513.50
1021,2019-12-27,1518.10,194736,1516.50,1519.90,1512.10
1022,2019-12-26,1514.40,213592,1503.90,1517.40,1502.10
1023,2019-12-24,1499.10,52,1488.70,1498.60,1488.70
1024,2019-12-23,1488.70,155802,1482.40,1490.10,1481.20
1025,2019-12-20,1474.70,118,1476.70,1478.10,1475.30
1026,2019-12-19,1478.20,319,1475.90,1478.90,1473.30
1027,2019-12-18,1478.70,190975,1480.40,1483.60,1474.30
1028,2019-12-17,1480.60,167359,1480.60,1484.90,1478.40
1029,2019-12-16,1480.50,160416,1480.00,1484.50,1477.40
1030,2019-12-13,1475.60,468,1463.10,1475.90,1463.10
1031,2019-12-12,1472.30,396657,1469.50,1474.90,1468.20
1032,2019-12-11,1475.00,247053,1479.10,1479.90,1478.70
1033,2019-12-10,1462.60,367,1460.70,1467.20,1460.70
1034,2019-12-09,1464.90,163682,1464.10,1469.80,1463.00
1035,2019-12-06,1459.10,899,1475.00,1476.00,1458.20
1036,2019-12-05,1483.10,231844,1480.00,1485.70,1478.00
1037,2019-12-04,1480.20,311909,1483.20,1489.90,1476.70
1038,2019-12-03,1478.20,1460,1461.60,1480.40,1459.50
1039,2019-12-02,1469.20,304242,1470.30,1471.70,1459.80
1040,2019-11-29,1472.70,259290,1461.70,1472.90,1459.10
1041,2019-11-27,1453.40,88164,1461.10,1461.90,1452.00
1042,2019-11-26,1467.40,271754,1461.30,1470.00,1456.60
1043,2019-11-25,1463.80,121238,1467.50,1468.90,1460.70
1044,2019-11-22,1468.80,77902,1470.90,1480.30,1468.10
1045,2019-11-21,1470.50,73979,1481.30,1482.70,1469.40
1046,2019-11-20,1470.00,31,1472.60,1474.50,1467.30
1047,2019-11-19,1473.30,18,1467.70,1474.30,1467.70
1048,2019-11-18,1471.90,325033,1467.80,1474.40,1456.60
1049,2019-11-15,1467.30,13,1469.10,1469.10,1469.10
1050,2019-11-14,1473.40,312108,1464.00,1475.50,1461.70
1051,2019-11-13,1463.30,335980,1463.50,1467.90,1462.80
1052,2019-11-12,1452.10,6,1454.90,1454.90,1447.10
1053,2019-11-11,1457.10,295394,1460.00,1467.40,1448.90
1054,2019-11-08,1461.30,21,1469.10,1469.10,1461.70
1055,2019-11-07,1464.20,581,1466.80,1473.00,1466.50
1056,2019-11-06,1493.10,302400,1491.50,1495.90,1490.50
1057,2019-11-05,1483.70,573018,1511.60,1511.90,1480.70
1058,2019-11-04,1511.10,250475,1516.40,1517.10,1506.50
1059,2019-11-01,1508.00,235,1511.00,1511.60,1503.00
1060,2019-10-31,1514.80,375394,1498.80,1516.70,1496.00
1061,2019-10-30,1493.20,320,1487.20,1495.40,1481.00
1062,2019-10-29,1490.70,283038,1494.00,1494.00,1489.70
1063,2019-10-28,1495.80,310472,1507.40,1510.80,1492.30
1064,2019-10-25,1499.50,93,1501.40,1503.70,1499.00
1065,2019-10-24,1504.70,290074,1495.10,1506.90,1490.40
1066,2019-10-23,1495.70,235483,1491.10,1499.40,1490.70
1067,2019-10-22,1487.50,200931,1487.50,1492.10,1484.00
1068,2019-10-21,1488.10,272195,1495.60,1498.70,1484.80
1069,2019-10-18,1488.20,82,1487.30,1489.10,1486.60
1070,2019-10-17,1498.30,296546,1494.20,1501.10,1487.00
1071,2019-10-16,1494.00,360083,1484.80,1495.50,1480.60
1072,2019-10-15,1483.50,307105,1497.70,1503.00,1480.80
1073,2019-10-14,1497.60,221049,1492.00,1501.50,1487.10
1074,2019-10-11,1488.70,462693,1498.30,1508.00,1478.00
1075,2019-10-10,1500.90,401849,1510.80,1522.30,1495.70
1076,2019-10-09,1512.80,277242,1515.40,1516.50,1510.10
1077,2019-10-08,1497.20,46,1489.40,1506.30,1489.30
1078,2019-10-07,1504.40,252399,1497.20,1499.70,1493.30
1079,2019-10-04,1506.20,233,1505.60,1508.70,1497.10
1080,2019-10-03,1513.80,400130,1505.60,1525.80,1501.70
1081,2019-10-02,1501.00,205,1476.60,1503.70,1474.10
1082,2019-10-01,1489.00,440804,1478.00,1493.50,1465.00
1083,2019-09-30,1472.90,424759,1501.70,1507.20,1470.50
1084,2019-09-27,1506.40,436289,1511.80,1514.40,1493.30
1085,2019-09-26,1515.20,367934,1510.90,1519.50,1507.10
1086,2019-09-25,1512.30,462742,1539.80,1542.80,1507.40
1087,2019-09-24,1532.10,25,1515.10,1533.00,1515.10
1088,2019-09-23,1531.50,349589,1521.50,1534.40,1517.90
1089,2019-09-20,1507.30,2,1503.00,1503.00,1503.00
1090,2019-09-19,1506.20,281865,1502.00,1512.10,1496.30
1091,2019-09-18,1515.80,352179,1509.70,1519.50,1490.70
1092,2019-09-17,1513.40,329751,1506.50,1515.00,1500.90
1093,2019-09-16,1503.10,21,1500.00,1500.60,1498.50
1094,2019-09-13,1490.90,1,1486.90,1486.90,1486.90
1095,2019-09-12,1507.40,480662,1504.90,1532.20,1496.80
1096,2019-09-11,1503.20,296849,1493.90,1506.20,1492.90
1097,2019-09-10,1499.20,390357,1507.00,1509.10,1492.10
1098,2019-09-09,1511.10,312350,1516.40,1523.80,1505.50
1099,2019-09-06,1506.20,54,1517.30,1526.00,1504.50
1100,2019-09-05,1525.50,586738,1561.40,1561.90,1514.30
1101,2019-09-04,1560.40,404779,1556.00,1566.20,1542.60
1102,2019-09-03,1555.90,541575,1539.20,1558.90,1529.60
1103,2019-08-30,1529.20,320657,1536.90,1541.90,1525.60
1104,2019-08-29,1536.90,439428,1549.40,1559.80,1528.60
1105,2019-08-28,1549.10,342556,1551.80,1556.60,1541.40
1106,2019-08-27,1551.80,334873,1537.30,1554.50,1535.30
1107,2019-08-26,1537.20,407500,1545.40,1565.00,1534.80
1108,2019-08-23,1537.60,459203,1508.80,1540.30,1503.00
1109,2019-08-22,1497.30,686,1495.10,1495.10,1493.80
1110,2019-08-21,1515.70,238972,1518.40,1518.40,1506.50
1111,2019-08-20,1515.70,240391,1506.30,1518.80,1503.00
1112,2019-08-19,1511.60,289329,1523.00,1523.60,1503.30
1113,2019-08-16,1523.60,314597,1533.90,1538.60,1513.90
1114,2019-08-15,1531.20,428618,1526.60,1537.70,1518.30
1115,2019-08-14,1527.80,474508,1513.00,1534.90,1504.50
1116,2019-08-13,1514.10,598082,1522.30,1546.10,1488.90
1117,2019-08-12,1517.20,338340,1509.20,1531.50,1498.60
1118,2019-08-09,1508.50,325590,1515.90,1521.10,1506.20
1119,2019-08-08,1509.50,385340,1512.10,1521.30,1501.60
1120,2019-08-07,1507.30,824,1473.50,1509.90,1473.20
1121,2019-08-06,1484.20,375937,1481.10,1486.80,1468.20
1122,2019-08-05,1464.60,1008,1440.40,1469.70,1440.40
1123,2019-08-02,1457.50,471109,1457.50,1461.90,1442.50
1124,2019-08-01,1432.40,567523,1425.60,1458.20,1412.10
1125,2019-07-31,1437.80,406886,1443.70,1447.80,1422.30
1126,2019-07-30,1441.80,248318,1439.50,1445.70,1434.80
1127,2019-07-29,1433.30,168447,1431.90,1440.80,1427.50
1128,2019-07-26,1432.20,5,1422.80,1423.00,1422.80
1129,2019-07-25,1427.50,112902,1439.30,1447.00,1423.90
1130,2019-07-24,1436.50,65218,1431.00,1442.90,1429.40
1131,2019-07-23,1421.70,380116,1426.00,1431.40,1414.60
1132,2019-07-22,1426.90,247608,1428.50,1430.80,1423.00
1133,2019-07-19,1426.70,509138,1448.30,1454.40,1421.10
1134,2019-07-18,1428.10,467773,1428.50,1449.70,1415.60
1135,2019-07-17,1421.30,6,1404.60,1404.60,1404.60
1136,2019-07-16,1411.20,327180,1416.40,1420.00,1402.10
1137,2019-07-15,1413.50,231266,1417.70,1421.60,1409.30
1138,2019-07-12,1412.20,272092,1406.20,1418.90,1404.50
1139,2019-07-11,1406.70,380765,1421.10,1429.40,1402.70
1140,2019-07-10,1412.50,426438,1400.00,1421.10,1391.80
1141,2019-07-09,1400.50,276008,1397.90,1402.40,1387.50
1142,2019-07-08,1400.00,303906,1401.00,1409.90,1393.80
1143,2019-07-05,1400.10,555564,1418.80,1426.80,1388.60
1144,2019-07-03,1420.90,118832,1421.60,1424.40,1412.70
1145,2019-07-02,1408.00,372203,1386.20,1424.00,1386.20
1146,2019-07-01,1385.60,214,1386.60,1395.80,1382.80
1147,2019-06-28,1409.70,297964,1413.30,1427.80,1408.60
1148,2019-06-27,1412.00,324556,1412.70,1415.30,1401.40
1149,2019-06-26,1411.60,84,1407.20,1413.30,1405.80
1150,2019-06-25,1418.70,618309,1423.40,1442.90,1415.10
1151,2019-06-24,1418.20,359931,1403.90,1425.10,1403.60
1152,2019-06-21,1400.10,496645,1391.20,1415.40,1386.10
1153,2019-06-20,1396.90,511767,1364.50,1397.70,1361.30
1154,2019-06-19,1348.80,320720,1350.40,1366.60,1344.80
1155,2019-06-18,1350.70,364839,1343.90,1358.50,1342.10
1156,2019-06-17,1342.90,230833,1345.50,1347.10,1336.60
1157,2019-06-14,1344.50,346086,1346.50,1362.20,1341.40
1158,2019-06-13,1343.70,197876,1337.80,1347.00,1335.90
1159,2019-06-12,1336.80,226929,1330.60,1342.30,1329.80
1160,2019-06-11,1331.20,204179,1331.80,1333.80,1323.60
1161,2019-06-10,1329.30,220533,1341.20,1341.70,1329.00
1162,2019-06-07,1346.10,314048,1339.70,1352.70,1334.30
1163,2019-06-06,1342.70,252464,1336.10,1344.20,1331.30
1164,2019-06-05,1333.60,391880,1330.20,1348.90,1329.30
1165,2019-06-04,1323.40,302,1324.30,1328.60,1320.80
1166,2019-06-03,1327.90,347054,1312.50,1333.00,1310.90
1167,2019-05-31,1311.10,322176,1293.20,1311.90,1292.50
1168,2019-05-30,1287.10,55573,1279.40,1288.30,1273.90
1169,2019-05-29,1286.30,194696,1284.30,1290.30,1283.80
1170,2019-05-28,1282.50,207053,1290.50,1292.60,1280.80
1171,2019-05-24,1289.20,23685,1289.20,1292.60,1288.90
1172,2019-05-23,1291.00,71630,1278.50,1292.50,1277.50
1173,2019-05-22,1274.20,186404,1274.40,1277.10,1272.00
1174,2019-05-21,1273.20,204984,1277.70,1277.70,1269.00
1175,2019-05-20,1277.30,206270,1277.60,1278.80,1273.30
1176,2019-05-17,1275.70,255125,1287.20,1289.00,1274.60
1177,2019-05-16,1286.20,256906,1297.70,1299.30,1284.20
1178,2019-05-15,1297.80,241040,1298.00,1301.70,1293.60
1179,2019-05-14,1296.30,215009,1300.80,1304.20,1294.30
1180,2019-05-13,1301.80,362480,1288.30,1302.20,1282.40
1181,2019-05-10,1287.40,227237,1285.00,1290.30,1283.90
1182,2019-05-09,1285.20,296815,1281.90,1289.20,1280.40
1183,2019-05-08,1281.40,288297,1285.60,1292.80,1280.20
1184,2019-05-07,1285.60,241502,1282.40,1287.30,1279.10
1185,2019-05-06,1283.80,240672,1281.80,1287.40,1278.10
1186,2019-05-03,1281.30,269353,1271.60,1283.90,1269.00
1187,2019-05-02,1272.00,273895,1278.50,1279.40,1267.30
1188,2019-05-01,1284.20,269944,1285.20,1289.40,1274.50
1189,2019-04-30,1282.80,114,1281.70,1283.30,1280.80
1190,2019-04-29,1281.50,199297,1289.00,1289.10,1279.90
1191,2019-04-26,1288.80,268033,1279.10,1290.90,1276.00
1192,2019-04-25,1279.70,230543,1277.90,1284.80,1275.20
1193,2019-04-24,1279.40,235966,1274.40,1280.70,1270.50
1194,2019-04-23,1273.20,271377,1277.00,1278.50,1267.90
1195,2019-04-22,1277.60,133327,1278.00,1281.90,1275.70
1196,2019-04-18,1276.00,219695,1276.20,1279.70,1273.00
1197,2019-04-17,1276.80,209965,1279.50,1282.10,1275.20
1198,2019-04-16,1277.20,308866,1290.80,1291.70,1275.50
1199,2019-04-15,1291.30,222209,1294.00,1295.20,1285.30
1200,2019-04-12,1295.20,185177,1295.80,1299.10,1293.20
1201,2019-04-11,1293.30,311101,1312.40,1313.10,1292.90
1202,2019-04-10,1313.90,212949,1308.20,1314.70,1304.70
1203,2019-04-09,1308.30,196670,1301.60,1310.40,1300.60
1204,2019-04-08,1297.10,63,1292.20,1302.10,1291.80
1205,2019-04-05,1295.60,227617,1296.50,1297.80,1288.30
1206,2019-04-04,1294.30,250306,1294.40,1298.70,1284.90
1207,2019-04-03,1295.30,186420,1296.90,1299.00,1292.70
1208,2019-04-02,1295.40,190667,1292.20,1297.10,1289.50
1209,2019-04-01,1294.20,229896,1297.20,1301.70,1291.00
1210,2019-03-29,1298.50,260381,1295.00,1304.60,1291.30
1211,2019-03-28,1295.30,407079,1315.00,1317.60,1293.30
1212,2019-03-27,1316.90,197067,1321.70,1325.20,1313.70
1213,2019-03-26,1321.40,119776,1328.30,1329.30,1318.50
1214,2019-03-25,1329.00,83949,1319.70,1330.80,1317.00
1215,2019-03-22,1318.70,78716,1315.40,1320.90,1312.80
1216,2019-03-21,1313.60,59829,1318.60,1326.30,1309.10
1217,2019-03-20,1300.50,2,1300.70,1300.70,1300.70
1218,2019-03-19,1306.50,203029,1303.70,1310.80,1302.10
1219,2019-03-18,1301.50,172561,1302.00,1306.70,1298.00
1220,2019-03-15,1302.90,224685,1295.60,1306.30,1293.70
1221,2019-03-14,1293.40,1,1293.40,1293.40,1293.40
1222,2019-03-13,1309.30,204246,1301.80,1311.60,1300.60
1223,2019-03-12,1296.30,1,1294.70,1294.70,1294.70
1224,2019-03-11,1291.10,187305,1298.20,1299.20,1290.60
1225,2019-03-08,1299.30,270805,1286.70,1301.30,1285.60
1226,2019-03-07,1286.10,246103,1287.30,1289.60,1280.80
1227,2019-03-06,1287.60,187195,1288.80,1291.80,1284.30
1228,2019-03-05,1284.70,207640,1287.80,1290.60,1282.00
1229,2019-03-04,1287.50,253631,1294.40,1298.10,1283.80
1230,2019-03-01,1299.20,328780,1315.50,1316.50,1291.30
1231,2019-02-28,1316.10,238804,1321.70,1328.90,1314.00
1232,2019-02-27,1317.70,604,1327.70,1327.90,1316.50
1233,2019-02-26,1328.50,179292,1329.90,1332.40,1325.50
1234,2019-02-25,1329.50,176322,1331.90,1334.90,1327.30
1235,2019-02-22,1332.80,236737,1325.80,1335.60,1323.80
1236,2019-02-21,1327.80,277389,1341.70,1344.30,1323.30
1237,2019-02-20,1347.90,235291,1343.90,1349.80,1339.80
1238,2019-02-19,1344.80,334325,1329.20,1345.00,1323.80
1239,2019-02-15,1322.10,91941,1325.00,1330.80,1323.80
1240,2019-02-14,1313.90,219485,1309.60,1317.40,1304.70
1241,2019-02-13,1310.80,143,1311.60,1316.00,1308.10
1242,2019-02-12,1314.00,144119,1311.60,1318.30,1310.00
1243,2019-02-11,1307.00,119,1313.40,1313.40,1304.70
1244,2019-02-08,1318.50,131864,1314.30,1319.50,1311.50
1245,2019-02-07,1314.20,159728,1310.90,1315.80,1306.40
1246,2019-02-06,1314.40,133244,1319.40,1319.90,1309.60
1247,2019-02-05,1319.20,122758,1316.80,1321.00,1314.80
1248,2019-02-04,1319.30,147699,1322.60,1323.60,1312.70
1249,2019-02-01,1322.10,192924,1326.00,1328.20,1320.60
1250,2019-01-31,1325.20,215552,1325.40,1331.10,1322.20
1251,2019-01-30,1315.50,262539,1317.00,1328.60,1313.50
1252,2019-01-29,1315.20,171769,1308.50,1317.10,1307.80
1253,2019-01-28,1309.30,122869,1308.50,1309.80,1302.70
1254,2019-01-25,1304.20,87878,1286.00,1309.30,1284.80
1255,2019-01-24,1285.90,68784,1288.30,1290.00,1281.50
1256,2019-01-23,1290.20,60819,1290.80,1292.10,1284.00
1257,2019-01-22,1283.40,307704,1279.10,1285.00,1276.00
1258,2019-01-18,1282.60,100826,1280.70,1283.00,1276.00
1259,2019-01-17,1292.30,188241,1293.90,1295.00,1288.30
1260,2019-01-16,1293.80,173284,1289.60,1295.40,1287.60
1261,2019-01-15,1288.40,229624,1292.40,1294.80,1286.50
1262,2019-01-14,1289.10,7,1292.40,1293.90,1289.90
1263,2019-01-11,1289.50,200393,1287.60,1295.70,1287.00
1264,2019-01-10,1287.40,227942,1294.70,1298.00,1286.70
1265,2019-01-09,1292.00,232491,1286.10,1295.00,1280.90
1266,2019-01-08,1285.90,206439,1289.90,1291.40,1280.20
1267,2019-01-07,1289.90,197176,1287.00,1297.00,1284.10
1268,2019-01-04,1285.80,299076,1296.50,1300.40,1278.10
1269,2019-01-03,1294.80,229532,1288.50,1296.90,1286.40
1270,2019-01-02,1284.10,222578,1285.00,1291.00,1280.60
1271,2018-12-31,1281.30,108913,1283.00,1286.50,1279.70
1272,2018-12-28,1283.00,155354,1278.00,1284.70,1276.50
1273,2018-12-27,1281.10,200717,1270.10,1281.60,1269.10
1274,2018-12-26,1273.00,198175,1273.50,1282.30,1267.40
1275,2018-12-24,1271.80,130455,1260.70,1273.90,1260.00
1276,2018-12-21,1258.10,200024,1263.50,1266.20,1257.10
1277,2018-12-20,1267.90,303814,1247.00,1270.30,1246.20
1278,2018-12-19,1256.40,261331,1253.50,1262.20,1245.30
1279,2018-12-18,1253.60,164361,1249.70,1254.50,1249.00
1280,2018-12-17,1251.80,156508,1242.80,1252.20,1239.40
1281,2018-12-14,1241.40,183625,1246.20,1247.30,1236.50
1282,2018-12-13,1247.40,148496,1250.70,1251.70,1244.40
1283,2018-12-12,1250.00,144462,1248.30,1252.60,1247.10
1284,2018-12-11,1247.20,176025,1249.80,1255.10,1245.80
1285,2018-12-10,1249.40,190957,1255.60,1256.60,1246.90
1286,2018-12-07,1252.60,215414,1243.10,1255.80,1242.60
1287,2018-12-06,1243.60,238860,1243.00,1249.90,1240.00
1288,2018-12-05,1242.60,104283,1244.60,1244.80,1238.70
1289,2018-12-04,1246.60,214514,1236.30,1247.50,1235.80
1290,2018-12-03,1239.60,233816,1227.80,1240.40,1226.60
1291,2018-11-30,1226.00,158763,1229.90,1231.10,1221.80
1292,2018-11-29,1230.40,229628,1227.10,1234.90,1226.70
1293,2018-11-28,1229.80,199518,1220.90,1233.80,1216.80
1294,2018-11-27,1219.90,132694,1228.50,1231.70,1217.80
1295,2018-11-26,1228.70,141646,1230.40,1234.50,1228.00
1296,2018-11-23,1223.20,234908,1227.80,1229.70,1220.30
1298,2018-11-20,1221.20,245888,1224.60,1229.50,1220.30
1299,2018-11-19,1225.30,189907,1222.60,1226.50,1218.50
1300,2018-11-16,1223.00,237367,1214.40,1226.00,1213.70
1301,2018-11-15,1215.00,234966,1211.80,1217.00,1207.10
1302,2018-11-14,1210.10,268788,1202.80,1217.20,1198.10
1303,2018-11-13,1199.20,5,1196.30,1201.30,1196.30
1304,2018-11-12,1201.30,1,1201.60,1201.60,1201.60
